12300 elements of T-matrix
s sp m mp n np Tr Ti 
1 2 3 3 4 23 6.18399143778738e-05 1.8456545146889e-06
1 2 3 3 6 1 2.22272288209802e-05 6.51890822255449e-07
1 2 3 3 6 3 4.69348101090202e-06 1.35441586984723e-07
1 2 3 3 6 5 6.64377487915288e-07 1.88643912035951e-08
1 2 3 3 6 7 6.80270240751074e-08 1.89903246552505e-09
1 2 3 3 6 9 5.29556584922493e-09 1.45149319927276e-10
1 2 3 3 6 11 3.24588488448953e-10 8.71728807571566e-12
1 2 3 3 6 13 1.6078968845822e-11 4.21730495095382e-13
1 2 3 3 6 15 6.56656703212882e-13 1.67531923795474e-14
1 2 3 3 6 17 2.24539488477427e-14 5.5399214228616e-16
1 2 3 3 6 19 1.69396011675604e-05 5.19978850968884e-07
1 2 3 3 6 21 2.29279700012417e-05 6.87860823224637e-07
1 2 3 3 6 23 1.16267975927951e-05 3.4452073610014e-07
1 2 3 3 8 1 3.21919183639492e-06 9.45487662312095e-08
1 2 3 3 8 3 5.73217713550726e-07 1.6717354951874e-08
1 2 3 3 8 5 7.19589547194038e-08 2.08637378418576e-09
1 2 3 3 8 7 6.75578786044963e-09 1.94862448217367e-10
1 2 3 3 8 9 4.94319044283567e-10 1.41960062141569e-11
1 2 3 3 8 11 2.90616838058933e-11 8.31334446932778e-13
1 2 3 3 8 13 1.40565043697145e-12 4.00634593973245e-14
1 2 3 3 8 15 5.69977959139217e-14 1.61922051353142e-15
1 2 3 3 8 17 2.46613297842838e-06 7.60096638726376e-08
1 2 3 3 8 19 5.09359639632862e-06 1.53042025768227e-07
1 2 3 3 8 21 3.27295864267997e-06 9.73480402174971e-08
1 2 3 3 8 23 1.06886445493105e-06 3.15917793947793e-08
1 2 3 3 10 1 2.15829404393442e-07 6.34974626801391e-09
1 2 3 3 10 3 2.99630072483968e-08 8.78373663819545e-10
1 2 3 3 10 5 3.05697531563193e-09 8.93363574777819e-11
1 2 3 3 10 7 2.39996123358973e-10 6.99439311750283e-12
1 2 3 3 10 9 1.49931127845711e-11 4.36080401549699e-13
1 2 3 3 10 11 7.64701339682387e-13 2.2200545966434e-14
1 2 3 3 10 13 3.24966735582741e-14 9.41796860590727e-16
1 2 3 3 10 15 2.4937682521311e-07 7.7211650087349e-09
1 2 3 3 10 17 7.67208443726634e-07 2.30542816691552e-08
1 2 3 3 10 19 5.90393075605776e-07 1.75875405820976e-08
1 2 3 3 10 21 2.16944890791144e-07 6.43127498238864e-09
1 2 3 3 10 23 4.7790084108948e-08 1.41190903449092e-09
1 2 3 3 12 1 7.10324604454292e-09 2.09316779755764e-10
1 2 3 3 12 3 7.66105641181696e-10 2.2528849569087e-11
1 2 3 3 12 5 6.30006735073712e-11 1.84840418312496e-12
1 2 3 3 12 7 4.09498707772999e-12 1.19947910298839e-13
1 2 3 3 12 9 2.16147897477909e-13 6.32500934979332e-15
1 2 3 3 12 11 9.4644758951343e-15 2.76659225290835e-16
1 2 3 3 12 13 1.8111231440252e-08 5.64688218471869e-10
1 2 3 3 12 15 8.42794456346239e-08 2.53030577310222e-09
1 2 3 3 12 17 7.49802685869282e-08 2.2334234390352e-09
1 2 3 3 12 19 3.01669200076918e-08 8.94865737720046e-10
1 2 3 3 12 21 7.09932175262478e-09 2.09993983306637e-10
1 2 3 3 12 23 1.11117961725787e-09 3.27958281654823e-11
1 2 3 3 14 1 1.25003497693449e-10 3.68341529438101e-12
1 2 3 3 14 3 1.06474037546379e-11 3.13182663472159e-13
1 2 3 3 14 5 7.13171896308915e-13 2.09313950952722e-14
1 2 3 3 14 7 3.86417342889598e-14 1.13303618800959e-15
1 2 3 3 14 9 1.7310368851178e-15 5.07298922096984e-17
1 2 3 3 14 11 9.43958432373068e-10 2.98995158407538e-11
1 2 3 3 14 13 7.08434547963412e-09 2.1129893661946e-10
1 2 3 3 14 15 7.11053615709428e-09 2.10065121659368e-10
1 2 3 3 14 17 3.0762285566874e-09 9.04036879150235e-11
1 2 3 3 14 19 7.63056229779159e-10 2.23381524846313e-11
1 2 3 3 14 21 1.24463918594092e-10 3.63211660380995e-12
1 2 3 3 14 23 1.44835668698595e-11 4.21518497818014e-13
1 2 3 3 16 1 1.26921353985337e-12 3.68613943301598e-14
1 2 3 3 16 3 8.70795163803706e-14 2.52133869531662e-15
1 2 3 3 16 5 4.81852647676216e-15 1.39119546490613e-16
1 2 3 3 16 7 2.19899350145736e-16 6.34193163414112e-18
1 2 3 3 16 9 3.2983643143624e-11 1.11885822556222e-12
1 2 3 3 16 11 4.69498753093812e-10 1.3446941863562e-11
1 2 3 3 16 13 5.21549440173996e-10 1.46378465105844e-11
1 2 3 3 16 15 2.39356559472692e-10 6.63593547399292e-12
1 2 3 3 16 17 6.19563585590458e-11 1.70136745113198e-12
1 2 3 3 16 19 1.04500619299824e-11 2.8465174175697e-13
1 2 3 3 16 21 1.24999313102134e-12 3.38071241469009e-14
1 2 3 3 16 23 1.1213214709351e-13 3.01355995676511e-15
1 2 3 3 18 1 7.84670086095695e-15 2.09740060739252e-16
1 2 3 3 18 3 4.41533006307863e-16 1.17200974664456e-17
1 2 3 3 18 5 2.04563927236945e-17 5.40116099531212e-19
1 2 3 3 18 7 5.3634219510787e-13 3.04989225133481e-14
1 2 3 3 18 9 2.45183262593132e-11 5.86634581618677e-13
1 2 3 3 18 11 2.95893072689866e-11 6.69380153629737e-13
1 2 3 3 18 13 1.42280513603271e-11 3.1090187930378e-13
1 2 3 3 18 15 3.80835711168893e-12 8.09728775567679e-14
1 2 3 3 18 17 6.59502016795336e-13 1.36985489355515e-14
1 2 3 3 18 19 8.06162492688225e-14 1.64030414949044e-15
1 2 3 3 18 21 7.36551890747901e-15 1.47123660393443e-16
1 2 3 3 18 23 5.23765074333941e-16 1.02894918386103e-17
1 2 3 3 20 1 2.98597291339833e-17 5.7776399000246e-19
1 2 3 3 20 3 1.39898686804405e-18 2.6613520187063e-20
1 2 3 3 20 5 -1.18683941026582e-14 9.8827326745173e-16
1 2 3 3 20 7 9.31646913804121e-13 1.08296032195609e-14
1 2 3 3 20 9 1.19600395611845e-12 1.11572118828717e-14
1 2 3 3 20 11 5.94882233661432e-13 4.76856288378951e-15
1 2 3 3 20 13 1.6312517463803e-13 1.14675413022742e-15
1 2 3 3 20 15 2.87906360269824e-14 1.79079162085704e-16
1 2 3 3 20 17 3.57475509390766e-15 1.97641974833162e-17
1 2 3 3 20 19 3.30943521137507e-16 1.63085992276743e-18
1 2 3 3 20 21 2.38018136086333e-17 1.04742069505335e-19
1 2 3 3 20 23 1.37103900514658e-18 5.39162968580868e-21
1 2 3 3 22 1 6.47089264822951e-20 2.25702588671001e-22
1 2 3 3 22 3 -6.65934315750697e-16 3.74275284596653e-17
1 2 3 3 22 5 1.91590777878692e-14 -2.02699700869815e-16
1 2 3 3 22 7 2.56123104879907e-14 -3.49479298715675e-16
1 2 3 3 22 9 1.30197264838387e-14 -1.99919967493014e-16
1 2 3 3 22 11 3.62610028480477e-15 -6.02859882068528e-17
1 2 3 3 22 13 6.47858026721801e-16 -1.14415923889591e-17
1 2 3 3 22 15 8.12544640716065e-17 -1.50630967560048e-18
1 2 3 3 22 17 7.5865380806593e-18 -1.46393869047388e-19
1 2 3 3 22 19 5.49615914845611e-19 -1.09694568484457e-20
1 2 3 3 22 21 3.18614210894205e-20 -6.5446610421521e-22
1 2 3 3 22 23 1.51323368046863e-21 -3.18828131546024e-23
2 1 3 3 2 1 -0.000285326299504486 -8.67232334331718e-06
2 1 3 3 2 3 -9.92490074773342e-05 -3.07473722193434e-06
2 1 3 3 2 5 -1.9348174056837e-05 -6.07551064377791e-07
2 1 3 3 2 7 -2.26815103576728e-06 -7.25110373632371e-08
2 1 3 3 2 9 -1.45244031082573e-07 -4.86501810636218e-09
2 1 3 3 2 11 -2.25792637866738e-10 -4.96167827946743e-11
2 1 3 3 2 13 1.03023718780912e-09 2.8090753951973e-11
2 1 3 3 2 15 1.27492784266926e-10 3.6773661381298e-12
2 1 3 3 2 17 9.71291192720111e-12 2.85076821504044e-13
2 1 3 3 2 19 5.51645903242022e-13 1.63233451971493e-14
2 1 3 3 2 21 2.50123121266699e-14 7.43604899254479e-16
2 1 3 3 2 23 -0.000121686642772636 -3.58189552468672e-06
2 1 3 3 4 1 -0.000114247566336712 -3.43140169709336e-06
2 1 3 3 4 3 -4.55834592683459e-05 -1.37800723009101e-06
2 1 3 3 4 5 -1.05770880553617e-05 -3.20437180026053e-07
2 1 3 3 4 7 -1.63630211847307e-06 -4.95966072308538e-08
2 1 3 3 4 9 -1.82472499089191e-07 -5.52991612092263e-09
2 1 3 3 4 11 -1.54357271259892e-08 -4.67551052651587e-10
2 1 3 3 4 13 -1.02699458855262e-09 -3.10941931936772e-11
2 1 3 3 4 15 -5.52160551915996e-11 -1.67082990161995e-12
2 1 3 3 4 17 -2.44998392479201e-12 -7.40948402147119e-14
2 1 3 3 4 19 -9.12323861393069e-14 -2.75797544970133e-15
2 1 3 3 4 21 -1.73037550099314e-05 -4.71549119306339e-07
2 1 3 3 4 23 -4.44251382837007e-05 -1.30254782936517e-06
2 1 3 3 6 1 -2.91421621244567e-05 -8.65932554541059e-07
2 1 3 3 6 3 -9.54750935841721e-06 -2.84921894947319e-07
2 1 3 3 6 5 -1.9361124276268e-06 -5.78648934259684e-08
2 1 3 3 6 7 -2.70944151879368e-07 -8.10062397021062e-09
2 1 3 3 6 9 -2.7964054619043e-08 -8.35944885554714e-10
2 1 3 3 6 11 -2.22696581148419e-09 -6.65418626895126e-11
2 1 3 3 6 13 -1.41412879767015e-10 -4.22381324662795e-12
2 1 3 3 6 15 -7.34209418588284e-12 -2.19190483652144e-13
2 1 3 3 6 17 -3.1793953230396e-13 -9.4866931620515e-15
2 1 3 3 6 19 1.25486462581189e-07 1.59722023644642e-08
2 1 3 3 6 21 -9.34095601071466e-06 -2.66647817310536e-07
2 1 3 3 6 23 -9.31603239721849e-06 -2.73383824147125e-07
2 1 3 3 8 1 -3.86753695719953e-06 -1.14410020790622e-07
2 1 3 3 8 3 -9.24924311981408e-07 -2.74535334706524e-08
2 1 3 3 8 5 -1.46713649078099e-07 -4.36135798398855e-09
2 1 3 3 8 7 -1.67342317050259e-08 -4.97896509668164e-10
2 1 3 3 8 9 -1.4469894398079e-09 -4.3064600979204e-11
2 1 3 3 8 11 -9.84914163480941e-11 -2.93128684220036e-12
2 1 3 3 8 13 -5.42796238240356e-12 -1.61562546947557e-13
2 1 3 3 8 15 -2.47586658352205e-13 -7.36914509042119e-15
2 1 3 3 8 17 4.43170115324029e-07 1.5154116003683e-08
2 1 3 3 8 19 -1.23638776116169e-06 -3.40570080552893e-08
2 1 3 3 8 21 -1.84069837272345e-06 -5.34582930338496e-08
2 1 3 3 8 23 -9.15743944011357e-07 -2.69191721581155e-08
2 1 3 3 10 1 -2.46446762403101e-07 -7.28148240573944e-09
2 1 3 3 10 3 -4.26432761747352e-08 -1.26313101704755e-09
2 1 3 3 10 5 -5.20689760202553e-09 -1.54466580930733e-10
2 1 3 3 10 7 -4.75875992169267e-10 -1.41375614573279e-11
2 1 3 3 10 9 -3.39205861837814e-11 -1.00796294676754e-12
2 1 3 3 10 11 -1.94439659278267e-12 -5.77853139626248e-14
2 1 3 3 10 13 -9.17571220147114e-14 -2.72778745994392e-15
2 1 3 3 10 15 8.44382749681174e-08 2.72623165272354e-09
2 1 3 3 10 17 -1.09707144045138e-07 -2.85449288042609e-09
2 1 3 3 10 19 -2.50760120974226e-07 -7.21580387086668e-09
2 1 3 3 10 21 -1.44417794109735e-07 -4.22375677512582e-09
2 1 3 3 10 23 -4.2567170076927e-08 -1.25314996628697e-09
2 1 3 3 12 1 -7.86918895203571e-09 -2.32454064827361e-10
2 1 3 3 12 3 -1.01187369340298e-09 -2.99397122490812e-11
2 1 3 3 12 5 -9.64787486767911e-11 -2.86197307577675e-12
2 1 3 3 12 7 -7.12288871356753e-12 -2.11659729077903e-13
2 1 3 3 12 9 -4.20655284362699e-13 -1.24938156300138e-14
2 1 3 3 12 11 -2.03719733159684e-14 -6.05014631702612e-16
2 1 3 3 12 13 9.53886730699555e-09 3.0079420645209e-10
2 1 3 3 12 15 -6.52470216005669e-09 -1.50779940827443e-10
2 1 3 3 12 17 -2.51873978924763e-08 -7.18696332280812e-10
2 1 3 3 12 19 -1.64004058577817e-08 -4.77599193969337e-10
2 1 3 3 12 21 -5.20104131252582e-09 -1.52653559694266e-10
2 1 3 3 12 23 -1.01373225801678e-09 -2.98759926239693e-11
2 1 3 3 14 1 -1.35864452233293e-10 -4.0116971230515e-12
2 1 3 3 14 3 -1.34076740044371e-11 -3.96625502751313e-13
2 1 3 3 14 5 -1.01898885121066e-12 -3.029555279073e-14
2 1 3 3 14 7 -6.16346223815164e-14 -1.83389176285795e-15
2 1 3 3 14 9 -3.04727616735177e-15 -9.04967050092228e-17
2 1 3 3 14 11 7.72989082519365e-10 2.40789430840512e-11
2 1 3 3 14 13 -2.25817949425118e-10 -3.27972793526009e-12
2 1 3 3 14 15 -1.95270882130807e-09 -5.54533690376105e-11
2 1 3 3 14 17 -1.413083313074e-09 -4.11264259256393e-11
2 1 3 3 14 19 -4.76145153584334e-10 -1.39839127142913e-11
2 1 3 3 14 21 -9.69504990924278e-11 -2.86089536021387e-12
2 1 3 3 14 23 -1.34467395466797e-11 -3.97922700733185e-13
2 1 3 3 16 1 -1.36511419339036e-12 -4.04028630609761e-14
2 1 3 3 16 3 -1.06422441530069e-13 -3.16538948678333e-15
2 1 3 3 16 5 -6.57245953011572e-15 -1.96961948988075e-16
2 1 3 3 16 7 -3.30363169002415e-16 -9.88049694988376e-18
2 1 3 3 16 9 4.8465359450816e-11 1.51218965331071e-12
2 1 3 3 16 11 4.5351803517533e-13 2.15263138397e-13
2 1 3 3 16 13 -1.21040419524409e-10 -3.47727207762813e-12
2 1 3 3 16 15 -9.60627227014915e-11 -2.83130392446936e-12
2 1 3 3 16 17 -3.40697919922655e-11 -1.01293923838115e-12
2 1 3 3 16 19 -7.19733017889992e-12 -2.14905177092997e-13
2 1 3 3 16 21 -1.0276611420323e-12 -3.07593258589106e-14
2 1 3 3 16 23 -1.06783347520689e-13 -3.20006847430325e-15
2 1 3 3 18 1 -8.50252758518671e-15 -2.54287967242521e-16
2 1 3 3 18 3 -5.36060146084862e-16 -1.62020999663851e-17
2 1 3 3 18 5 -2.73418184964929e-17 -8.32373887872151e-19
2 1 3 3 18 7 2.45178181036531e-12 7.6236144942104e-14
2 1 3 3 18 9 6.24408014223089e-13 2.41928823789192e-14
2 1 3 3 18 11 -6.17093971850021e-12 -1.80064407324663e-13
2 1 3 3 18 13 -5.29790692196299e-12 -1.55957274970119e-13
2 1 3 3 18 15 -1.96018240093649e-12 -5.76826700997998e-14
2 1 3 3 18 17 -4.26855018621664e-13 -1.25317051313295e-14
2 1 3 3 18 19 -6.24268696655278e-14 -1.82729255921347e-15
2 1 3 3 18 21 -6.61579715901911e-15 -1.93032005377128e-16
2 1 3 3 18 23 -5.3444718806473e-16 -1.55381522299009e-17
2 1 3 3 20 1 -3.42909710291385e-17 -9.91264274020585e-19
2 1 3 3 20 3 -1.77963278931318e-18 -5.22574187069654e-20
2 1 3 3 20 5 9.82169632923051e-14 2.53739314650814e-15
2 1 3 3 20 7 4.19967407986514e-14 8.04537925797771e-16
2 1 3 3 20 9 -2.52671270516871e-13 -6.19461446966534e-15
2 1 3 3 20 11 -2.29465213762379e-13 -5.38107705891532e-15
2 1 3 3 20 13 -8.74838809676712e-14 -1.99379936284114e-15
2 1 3 3 20 15 -1.94662868047724e-14 -4.33453366554893e-16
2 1 3 3 20 17 -2.89598833898061e-15 -6.31975948981763e-17
2 1 3 3 20 19 -3.11268538717951e-16 -6.67207923585098e-18
2 1 3 3 20 21 -2.54382838092013e-17 -5.36548018936175e-19
2 1 3 3 20 23 -1.64097191794663e-18 -3.41119275471795e-20
2 1 3 3 22 1 -8.66111136618248e-20 -1.78256686186622e-21
2 1 3 3 22 3 2.38788562891709e-15 1.80404901813749e-17
2 1 3 3 22 5 1.20815054206558e-15 -7.71218554773908e-18
2 1 3 3 22 7 -6.31410198308225e-15 -4.01873713185014e-17
2 1 3 3 22 9 -5.89030224232903e-15 -2.43609012103502e-17
2 1 3 3 22 11 -2.27996632562948e-15 -6.65217451059825e-18
2 1 3 3 22 13 -5.13049601939894e-16 -1.02989063740336e-18
2 1 3 3 22 15 -7.70189394012224e-17 -9.72063336856517e-20
2 1 3 3 22 17 -8.34084063721298e-18 -5.24494359447058e-21
2 1 3 3 22 19 -6.85988005135178e-19 -5.57328328276192e-23
2 1 3 3 22 21 -4.44594001064046e-20 1.74017382414109e-23
2 1 3 3 22 23 -2.33909888059812e-21 1.75166149929611e-24
2 1 3 3 1 2 -0.000179219179318476 -5.32855923237944e-06
2 1 3 3 1 4 -0.000189766580515451 -5.73271014978187e-06
2 1 3 3 1 6 -7.54173407196866e-05 -2.30230170792178e-06
2 1 3 3 1 8 -1.69396024289303e-05 -5.1997868303571e-07
2 1 3 3 1 10 -2.46613083356588e-06 -7.60093902390512e-08
2 1 3 3 1 12 -2.49377144018582e-07 -7.72129320169169e-09
2 1 3 3 1 14 -1.81111542678688e-08 -5.64595620075978e-10
2 1 3 3 1 16 -9.4365005281375e-10 -2.98014145332186e-11
2 1 3 3 1 18 -3.27422204621205e-11 -1.06705851601153e-12
2 1 3 3 1 20 -4.48429619818105e-13 -1.74766386634024e-14
2 1 3 3 1 22 2.98655389518995e-14 7.32575910884157e-16
2 1 3 3 3 2 2.7733041612228e-15 7.74788668768039e-17
2 1 3 3 3 4 -1.66969618643371e-05 -4.36266461335025e-07
2 1 3 3 3 6 -7.70476112919742e-05 -2.25888956985188e-06
2 1 3 3 3 8 -6.18399150770908e-05 -1.84565381838298e-06
2 1 3 3 3 10 -2.29279656069846e-05 -6.87860743112851e-07
2 1 3 3 3 12 -5.09359753663572e-06 -1.53042195200749e-07
2 1 3 3 3 14 -7.67208249713211e-07 -2.30538883769815e-08
2 1 3 3 3 16 -8.42810141231281e-08 -2.53143329286544e-09
2 1 3 3 3 18 -7.08876002196752e-09 -2.12749314994545e-10
2 1 3 3 3 20 -4.72683580365293e-10 -1.41760942848394e-11
2 1 3 3 3 22 -2.56546052074965e-11 -7.68764124516266e-13
2 1 3 3 5 2 -1.15706017417977e-12 -3.46430606563408e-14
2 1 3 3 5 4 -4.40984618987102e-14 -1.31929181794026e-15
2 1 3 3 5 6 2.50581179405914e-06 9.28868398912481e-08
2 1 3 3 5 8 -1.43762420226374e-05 -4.02759052325172e-07
2 1 3 3 5 10 -2.22272250466517e-05 -6.51890608368674e-07
2 1 3 3 5 12 -1.16267955285856e-05 -3.4452096835966e-07
2 1 3 3 5 14 -3.27296241356969e-06 -9.73478726042182e-08
2 1 3 3 5 16 -5.9038915139373e-07 -1.75868269404571e-08
2 1 3 3 5 18 -7.49825457305908e-08 -2.23500055974861e-09
2 1 3 3 5 20 -7.11678450415162e-09 -2.12154279633777e-10
2 1 3 3 5 22 -5.26153980603389e-10 -1.56821181637742e-11
2 1 3 3 7 2 -3.12413630571393e-11 -9.31060978297479e-13
2 1 3 3 7 4 -1.52541735972775e-12 -4.54504888676179e-14
2 1 3 3 7 6 -6.24135443491054e-14 -1.85910632646662e-15
2 1 3 3 7 8 9.58076810240544e-07 3.14324027465531e-08
2 1 3 3 7 10 -1.30456259463766e-06 -3.22477237775846e-08
2 1 3 3 7 12 -4.6934856831268e-06 -1.35442005932506e-07
2 1 3 3 7 14 -3.21919368958606e-06 -9.45492452594976e-08
2 1 3 3 7 16 -1.06886550270313e-06 -3.15917151562801e-08
2 1 3 3 7 18 -2.16942226512629e-07 -6.43108267413674e-09
2 1 3 3 7 20 -3.01683391084923e-08 -8.9562649286359e-10
2 1 3 3 7 22 -3.07967307843665e-09 -9.15339451582659e-11
2 1 3 3 9 2 -2.41800728185981e-10 -7.18916072578274e-12
2 1 3 3 9 4 -1.51067607192606e-11 -4.49199678341402e-13
2 1 3 3 9 6 -7.70601365213457e-13 -2.29193086023611e-14
2 1 3 3 9 8 -3.27532715866371e-14 -9.74257209932376e-16
2 1 3 3 9 10 1.46087757260258e-07 4.65173072153303e-09
2 1 3 3 9 12 -5.21813380457348e-09 8.79477841119008e-10
2 1 3 3 9 14 -6.6437681188028e-07 -1.88642868535081e-08
2 1 3 3 9 16 -5.73217003276353e-07 -1.67176131729533e-08
2 1 3 3 9 18 -2.15829777288287e-07 -6.34981237748686e-09
2 1 3 3 9 20 -4.77898256768862e-08 -1.411895904816e-09
2 1 3 3 9 22 -7.09985317734656e-09 -2.10193668621077e-10
2 1 3 3 11 2 -7.64177030005037e-10 -2.26658759132103e-11
2 1 3 3 11 4 -6.26705457508163e-11 -1.86197401464277e-12
2 1 3 3 11 6 -4.0614981466503e-12 -1.20666538064925e-13
2 1 3 3 11 8 -2.1381500940822e-13 -6.35281842683599e-15
2 1 3 3 11 10 -9.34039318947629e-15 -2.77620316651359e-16
2 1 3 3 11 12 1.43527491269235e-08 4.49435773055049e-10
2 1 3 3 11 14 1.47091588417692e-08 5.50312788152297e-10
2 1 3 3 11 16 -6.80260977104623e-08 -1.89860923648159e-09
2 1 3 3 11 18 -7.19570189576116e-08 -2.08518771718941e-09
2 1 3 3 11 20 -2.99620504570185e-08 -8.7767578485131e-10
2 1 3 3 11 22 -7.10296865863804e-09 -2.09115688663747e-10
2 1 3 3 13 2 -1.1112308236043e-09 -3.28003463044488e-11
2 1 3 3 13 4 -1.24688534044514e-10 -3.6856435841737e-12
2 1 3 3 13 6 -1.05869231850368e-11 -3.14062802759899e-13
2 1 3 3 13 8 -7.06175849428292e-13 -2.09780149515627e-14
2 1 3 3 13 10 -3.81054242555273e-14 -1.13062617121159e-15
2 1 3 3 13 12 -1.70104543817983e-15 -5.04549408629223e-17
2 1 3 3 13 14 1.02000692362084e-09 3.15002621270825e-11
2 1 3 3 13 16 2.22427451457394e-09 7.47710005737606e-11
2 1 3 3 13 18 -5.29365148913005e-09 -1.44565873049124e-10
2 1 3 3 13 20 -6.75127496260867e-09 -1.93431547529127e-10
2 1 3 3 13 22 -3.05455061837724e-09 -8.85173278606247e-11
2 1 3 3 15 2 -7.65423820903088e-10 -2.22858558058351e-11
2 1 3 3 15 4 -1.24888212234168e-10 -3.64449342413074e-12
2 1 3 3 15 6 -1.44953555434027e-11 -4.23016441834541e-13
2 1 3 3 15 8 -1.26711854613438e-12 -3.70557728612708e-14
2 1 3 3 15 10 -8.66106819732286e-14 -2.54721243688326e-15
2 1 3 3 15 12 -4.76713737192289e-15 -1.400360086737e-16
2 1 3 3 15 14 -2.16534008181764e-16 -6.33793307954218e-18
2 1 3 3 15 16 5.50584026525471e-11 1.66364061337991e-12
2 1 3 3 15 18 1.99712959815842e-10 6.20119179475825e-12
2 1 3 3 15 20 -3.23297111532252e-10 -8.42717720028204e-12
2 1 3 3 15 22 -4.90963129871885e-10 -1.34472343660668e-11
2 1 3 3 17 2 -2.38079602008817e-10 -6.56668377874403e-12
2 1 3 3 17 4 -6.24469089229212e-11 -1.72365590254561e-12
2 1 3 3 17 6 -1.05480543361767e-11 -2.90778471626792e-13
2 1 3 3 17 8 -1.2586085960657e-12 -3.46196345217124e-14
2 1 3 3 17 10 -1.12659447926759e-13 -3.08368415095164e-15
2 1 3 3 17 12 -7.87405466019585e-15 -2.16589376594077e-16
2 1 3 3 17 14 -4.40900723663717e-16 -1.21924405018966e-17
2 1 3 3 17 16 -2.02921134592457e-17 -5.56643457533236e-19
2 1 3 3 17 18 2.28825710893285e-12 6.44126767861754e-14
2 1 3 3 17 20 1.26648377911727e-11 3.23631141089709e-13
2 1 3 3 17 22 -1.56047757549883e-11 -3.47230041445225e-13
2 1 3 3 19 2 -2.77981939829027e-11 -6.33305934490451e-13
2 1 3 3 19 4 -1.4262757482761e-11 -3.21983529778995e-13
2 1 3 3 19 6 -3.88063174914151e-12 -8.65575300434386e-14
2 1 3 3 19 8 -6.73919628265972e-13 -1.48495576419435e-14
2 1 3 3 19 10 -8.22311122092113e-14 -1.79077665220427e-15
2 1 3 3 19 12 -7.48928805942279e-15 -1.61240780062677e-16
2 1 3 3 19 14 -5.32921780678072e-16 -1.13244217394954e-17
2 1 3 3 19 16 -3.0383766760772e-17 -6.53921134304832e-19
2 1 3 3 19 18 -1.41290744077807e-18 -3.0322359705822e-20
2 1 3 3 19 20 6.97521096619073e-14 1.50464938843816e-15
2 1 3 3 19 22 5.5275394857901e-13 7.21885602855305e-15
2 1 3 3 21 2 -5.58639541210533e-13 -6.68402371547471e-15
2 1 3 3 21 4 -1.13785780469398e-12 -1.24263099708813e-14
2 1 3 3 21 6 -6.09047094696855e-13 -6.18246169223171e-15
2 1 3 3 21 8 -1.70254345044361e-13 -1.61737115154896e-15
2 1 3 3 21 10 -3.01762440245822e-14 -2.69495841686752e-16
2 1 3 3 21 12 -3.74313048259667e-15 -3.15425593227448e-17
2 1 3 3 21 14 -3.45544525559596e-16 -2.75624297809698e-18
2 1 3 3 21 16 -2.47877153199304e-17 -1.87833188677929e-19
2 1 3 3 21 18 -1.43769504562225e-18 -1.05833076015204e-20
2 1 3 3 21 20 -6.78205644557056e-20 -5.30907955885533e-22
2 1 3 3 21 22 1.21184969628563e-15 7.61800201292571e-18
2 1 3 3 23 2 1.26881473655267e-14 -1.10642168562628e-16
2 1 3 3 23 4 -1.12085767285088e-14 9.042302390299e-17
2 1 3 3 23 6 -2.51895615347302e-14 2.66255198825456e-16
2 1 3 3 23 8 -1.38679275435827e-14 1.63211040287888e-16
2 1 3 3 23 10 -3.94620201140603e-15 5.01202518642351e-17
2 1 3 3 23 12 -7.08845054029632e-16 9.55927532713467e-18
2 1 3 3 23 14 -8.88780365474411e-17 1.25902656131485e-18
2 1 3 3 23 16 -8.27816808149377e-18 1.22208852140328e-19
2 1 3 3 23 18 -5.97984919772729e-19 9.1394990922994e-21
2 1 3 3 23 20 -3.46613543881817e-20 5.42398153004066e-22
2 1 3 3 23 22 -1.68451764621859e-21 2.53692660629893e-23
2 2 3 3 2 2 -1.20011770192871e-05 0.000377442796157954
2 2 3 3 2 4 -3.5887252852733e-06 0.000111392895456661
2 2 3 3 2 6 -5.29418435321889e-07 1.5948463067773e-05
2 2 3 3 2 8 -2.57419820136855e-08 6.26487566337598e-07
2 2 3 3 2 10 4.84937460806078e-09 -1.84173407527717e-07
2 2 3 3 2 12 1.21578110551596e-09 -4.21601862933748e-08
2 2 3 3 2 14 1.46533178304776e-10 -4.976237840947e-09
2 2 3 3 2 16 1.21763713567083e-11 -4.09806542636864e-10
2 2 3 3 2 18 7.71060900428496e-13 -2.58316435477617e-11
2 2 3 3 2 20 3.90830893766455e-14 -1.30593675843239e-12
2 2 3 3 2 22 1.63475825740676e-15 -5.45309127643927e-14
2 2 3 3 4 2 -3.5887253426766e-06 0.000111392885323446
2 2 3 3 4 4 -2.94006118379541e-06 9.27958665385309e-05
2 2 3 3 4 6 -1.03556318492149e-06 3.28958679934043e-05
2 2 3 3 4 8 -2.10296896552748e-07 6.69841342568877e-06
2 2 3 3 4 10 -2.78762979344072e-08 8.87983353788903e-07
2 2 3 3 4 12 -2.5705371519521e-09 8.16180188710661e-08
2 2 3 3 4 14 -1.69179865451513e-10 5.32881513066047e-09
2 2 3 3 4 16 -7.81394494243521e-12 2.40994768739143e-10
2 2 3 3 4 18 -2.17972549665656e-13 6.27205614903685e-12
2 2 3 3 4 20 1.98456258995602e-16 -4.96751617453955e-14
2 2 3 3 4 22 4.16412171315625e-16 -1.5499650625078e-14
2 2 3 3 6 2 -5.29420805902557e-07 1.59484698799341e-05
2 2 3 3 6 4 -1.03556575620866e-06 3.28958777191053e-05
